product,date_time,external_measurement_weight,height_avg
8 oz S Sirloin B,2024-06-13 21:20:20,7.56,1.41822
8 oz S Sirloin B,2024-06-13 21:20:26,8.2,1.35303
8 oz S Sirloin B,2024-06-13 21:20:32,7.76,1.34651
8 oz S Sirloin B,2024-06-13 21:20:38,7.88,1.33822
8 oz S Sirloin B,2024-06-13 21:20:45,8.08,1.59051
8 oz S Sirloin B,2024-06-13 21:20:51,7.62,1.33533
8 oz S Sirloin B,2024-06-13 21:20:57,7.56,1.60159
8 oz S Sirloin B,2024-06-13 21:21:04,8.1,1.3898
8 oz S Sirloin B,2024-06-13 21:21:11,7.72,1.2111
8 oz S Sirloin B,2024-06-13 21:21:18,7.54,1.2786
8 oz S Sirloin B,2024-06-13 21:21:27,8.06,1.43076
8 oz S Sirloin B,2024-06-13 21:21:33,8.24,1.32231
8 oz S Sirloin B,2024-06-13 21:21:40,8.4,1.22232
8 oz S Sirloin B,2024-06-13 21:21:50,8.5,1.38934
8 oz S Sirloin B,2024-06-13 21:21:56,8.0,1.31577
8 oz S Sirloin B,2024-06-13 21:22:02,8.28,1.15849
8 oz S Sirloin B,2024-06-13 21:22:08,7.94,1.68604
8 oz S Sirloin B,2024-06-13 21:22:18,7.58,1.66474
6 oz S Sirloin B,2024-06-13 21:24:13,6.16,1.33375
6 oz S Sirloin B,2024-06-13 21:24:26,6.1,1.09515
6 oz S Sirloin B,2024-06-13 21:24:32,6.06,1.22894
6 oz S Sirloin B,2024-06-13 21:24:39,5.52,1.29481
6 oz S Sirloin B,2024-06-13 21:24:45,5.82,1.21961
6 oz S Sirloin B,2024-06-13 21:24:56,5.94,1.43795
6 oz S Sirloin B,2024-06-13 21:25:02,5.94,1.51803
6 oz S Sirloin B,2024-06-13 21:25:09,6.1,1.3773
6 oz S Sirloin B,2024-06-13 21:25:20,6.26,1.49395
6 oz S Sirloin B,2024-06-13 21:25:26,5.72,1.4379
6 oz S Sirloin B,2024-06-13 21:25:33,5.72,1.36426
6 oz S Sirloin B,2024-06-13 21:25:40,6.02,1.20781
6 oz S Sirloin B,2024-06-13 21:25:47,5.88,1.41735
6 oz S Sirloin B,2024-06-13 21:25:54,5.78,1.2979
6 oz S Sirloin B,2024-06-13 21:26:01,6.24,1.51574
6 oz S Sirloin B,2024-06-13 21:26:08,6.16,1.31333
6 oz S Sirloin B,2024-06-13 21:26:14,5.58,1.255
6 oz S Sirloin B,2024-06-13 21:26:21,5.96,1.52538
6 oz S Sirloin B,2024-06-13 21:26:28,6.3,1.29141
6 oz S Sirloin B,2024-06-13 21:26:36,6.12,1.31763
6 oz S Sirloin B,2024-06-13 21:26:43,5.94,1.29989
6 oz S Sirloin B,2024-06-13 21:26:49,6.4,1.67442
6 oz S Sirloin B,2024-06-13 21:26:55,5.82,1.45192
6 oz S Sirloin B,2024-06-13 21:27:02,5.72,1.2916
6 oz S Sirloin B,2024-06-13 21:27:13,5.84,1.26424
6 oz S Sirloin B,2024-06-13 21:27:21,5.62,1.29832
6 oz S Sirloin B,2024-06-13 21:27:28,5.78,1.13772
6 oz S Sirloin B,2024-06-13 21:27:34,5.68,1.29757
6 oz S Sirloin B,2024-06-13 21:27:46,6.42,1.1751
6 oz S Sirloin B,2024-06-13 21:27:55,5.88,1.23731
6 oz S Sirloin B,2024-06-13 21:28:02,5.8,1.33136
6 oz S Sirloin B,2024-06-13 21:28:08,6.2,1.29847
6 oz S Sirloin B,2024-06-13 21:28:17,5.88,1.16762
8 oz P Pork Chop A,2024-06-13 21:49:00,8.15,0.826749
8 oz P Pork Chop A,2024-06-13 21:49:07,8.32,0.843431
8 oz P Pork Chop A,2024-06-13 21:49:18,8.9,0.849044
8 oz P Pork Chop A,2024-06-13 21:49:25,9.14,0.881649
8 oz P Pork Chop A,2024-06-13 21:49:36,8.12,0.852636
8 oz P Pork Chop A,2024-06-13 21:49:44,8.64,0.914096
8 oz P Pork Chop A,2024-06-13 21:49:52,8.68,0.843063
8 oz P Pork Chop A,2024-06-13 21:49:59,8.72,0.836665
8 oz P Pork Chop A,2024-06-13 21:50:06,8.3,0.848767
8 oz P Pork Chop A,2024-06-13 21:50:14,8.58,0.871867
8 oz P Pork Chop A,2024-06-13 21:50:26,8.52,0.874691
8 oz P Pork Chop A,2024-06-13 21:50:34,8.66,1.00207
8 oz P Pork Chop A,2024-06-13 21:51:25,9.58,1.05162
8 oz P Pork Chop A,2024-06-13 21:51:32,9.26,0.999734
8 oz P Pork Chop A,2024-06-13 21:51:45,8.16,0.984704
8 oz P Pork Chop A,2024-06-13 21:51:52,9.36,1.00404
8 oz P Pork Chop A,2024-06-13 21:52:00,9.5,1.03146
8 oz P Pork Chop A,2024-06-13 21:52:11,8.28,0.819804
8 oz P Pork Chop A,2024-06-13 21:52:19,8.5,0.861072
8 oz P Pork Chop A,2024-06-13 21:52:25,8.04,0.868795
8 oz P Pork Chop A,2024-06-13 21:52:33,8.5,0.866185
8 oz P Pork Chop A,2024-06-13 21:52:40,8.26,0.858099
8 oz P Pork Chop A,2024-06-13 21:52:47,8.44,0.846151
8 oz P Pork Chop A,2024-06-13 21:52:54,8.94,0.902914
8 oz P Pork Chop A,2024-06-13 21:53:11,8.58,0.826778
8 oz P Pork Chop A,2024-06-13 21:53:19,8.98,0.848683
8 oz P Pork Chop A,2024-06-13 21:53:25,9.0,0.87281
8 oz P Pork Chop A,2024-06-13 21:53:37,8.5,0.859807
8 oz P Pork Chop A,2024-06-13 21:53:44,8.5,0.890072
8 oz P Pork Chop A,2024-06-13 21:53:51,8.34,0.848955
8 oz P Pork Chop A,2024-06-13 21:53:58,8.48,0.846802
8 oz P Pork Chop A,2024-06-13 21:54:41,9.52,1.09918
8 oz P Pork Chop A,2024-06-13 21:54:48,9.72,0.999424
8 oz P Pork Chop A,2024-06-13 21:54:58,8.96,1.07992
8 oz P Pork Chop A,2024-06-13 21:55:06,9.76,0.921045
8 oz P Pork Chop A,2024-06-13 21:55:12,9.24,1.12649
8 oz P Pork Chop A,2024-06-13 21:55:20,9.3,1.15873
8 oz P Pork Chop A,2024-06-13 21:55:29,8.88,0.844823
8 oz P Pork Chop A,2024-06-13 21:55:35,8.54,0.794998
8 oz P Pork Chop A,2024-06-13 21:55:44,9.84,0.885912
8 oz P Pork Chop A,2024-06-13 21:55:57,9.34,0.805945
8 oz P Pork Chop A,2024-06-13 21:56:17,9.76,0.911608
8 oz P Pork Chop A,2024-06-13 21:56:25,9.46,0.923092
8 oz P Pork Chop A,2024-06-13 21:56:32,9.16,0.984981
8 oz P Pork Chop A,2024-06-13 21:56:41,9.24,0.815342
8 oz P Pork Chop A,2024-06-13 21:56:52,9.42,0.805188
8 oz P Pork Chop A,2024-06-13 21:56:59,9.78,0.877408
8 oz P Pork Chop A,2024-06-13 21:57:07,8.88,0.860591
8 oz P Pork Chop A,2024-06-13 21:57:15,9.08,0.846934
8 oz P Pork Chop A,2024-06-13 21:57:25,9.24,0.862094
8 oz P Pork Chop A,2024-06-13 21:57:32,9.12,0.836029
8 oz P Pork Chop A,2024-06-13 21:57:45,8.24,0.767582
8 oz P Pork Chop A,2024-06-13 21:57:51,8.5,0.830548
8 oz P Pork Chop A,2024-06-13 21:57:59,9.98,0.846652
8 oz P Pork Chop A,2024-06-13 21:58:05,9.9,0.926718
8 oz P Pork Chop A,2024-06-13 21:58:35,9.98,0.958434
8 oz P Pork Chop A,2024-06-13 21:58:41,9.84,0.90916
8 oz P Pork Chop A,2024-06-13 21:58:48,9.24,0.927897
8 oz P Pork Chop A,2024-06-13 21:58:54,9.86,0.947008
8 oz P Pork Chop A,2024-06-13 21:59:01,9.84,0.958016
8 oz P Pork Chop A,2024-06-13 21:59:07,9.84,0.903059
8 oz P Pork Chop A,2024-06-13 21:59:14,8.48,0.872917
8 oz P Pork Chop A,2024-06-13 21:59:22,9.94,0.874955
8 oz P Pork Chop A,2024-06-13 21:59:28,8.8,0.920322
8 oz P Pork Chop A,2024-06-13 21:59:36,9.84,0.95883
8 oz P Pork Chop A,2024-06-13 21:59:43,9.24,0.887398
8 oz P Pork Chop A,2024-06-13 22:00:07,9.84,1.00032
8 oz P Pork Chop A,2024-06-13 22:00:14,8.98,0.865768
8 oz P Pork Chop A,2024-06-13 22:00:20,9.04,0.94338
8 oz P Pork Chop A,2024-06-13 22:00:27,8.9,0.92085
8 oz P Pork Chop A,2024-06-13 22:00:33,9.02,0.899549
8 oz P Pork Chop A,2024-06-13 22:00:40,9.08,0.927943
8 oz P Pork Chop A,2024-06-13 22:00:48,9.64,0.915856
8 oz P Pork Chop A,2024-06-13 22:00:56,9.54,0.918567
8 oz P Pork Chop A,2024-06-13 22:01:02,9.28,0.920068
8 oz P Pork Chop A,2024-06-13 22:01:09,9.84,0.923614
8 oz P Pork Chop A,2024-06-13 22:01:15,9.04,0.899882
8 oz P Pork Chop A,2024-06-13 22:02:10,9.98,0.944624
8 oz P Pork Chop A,2024-06-13 22:02:17,9.84,0.930323
8 oz P Pork Chop A,2024-06-13 22:02:23,9.78,0.887808
8 oz P Pork Chop A,2024-06-13 22:02:29,9.4,0.948094
8 oz P Pork Chop A,2024-06-13 22:02:38,8.54,0.810698
8 oz P Pork Chop A,2024-06-13 22:02:45,9.42,0.99158
8 oz P Pork Chop A,2024-06-13 22:03:14,9.52,0.934665
8 oz P Pork Chop A,2024-06-13 22:03:20,9.36,0.93448
8 oz P Pork Chop A,2024-06-13 22:03:28,8.98,0.890767
8 oz P Pork Chop A,2024-06-13 22:03:36,9.12,0.899788
8 oz P Pork Chop A,2024-06-13 22:06:49,7.94,0.867897
8 oz P Pork Chop A,2024-06-13 22:06:56,8.56,1.04708
8 oz P Pork Chop A,2024-06-13 22:07:02,8.76,1.12822
8 oz P Pork Chop A,2024-06-13 22:07:11,8.88,1.19234
8 oz P Pork Chop A,2024-06-13 22:07:17,8.4,1.18066
8 oz P Pork Chop A,2024-06-13 22:07:24,8.56,1.13224
8 oz P Pork Chop A,2024-06-13 22:07:31,9.66,0.864392
8 oz P Pork Chop A,2024-06-13 22:07:38,8.58,0.857822
8 oz P Pork Chop A,2024-06-13 22:07:44,9.22,0.899429
8 oz P Pork Chop A,2024-06-13 22:07:54,9.36,0.851537
8 oz P Pork Chop A,2024-06-13 22:08:00,9.08,0.864502
8 oz P Pork Chop A,2024-06-13 22:08:08,9.06,0.873514
8 oz P Pork Chop A,2024-06-13 22:08:16,8.94,1.09885
8 oz P Pork Chop A,2024-06-13 22:08:22,8.5,1.16102
8 oz P Pork Chop A,2024-06-13 22:08:34,8.84,1.19037
8 oz P Pork Chop A,2024-06-13 22:08:41,8.74,1.16817
8 oz P Pork Chop A,2024-06-13 22:08:49,8.42,0.896018
8 oz P Pork Chop A,2024-06-13 22:09:02,9.04,0.902319
8 oz P Pork Chop A,2024-06-13 22:09:09,8.54,0.916114
8 oz P Pork Chop A,2024-06-13 22:09:15,8.6,1.1644
8 oz P Pork Chop A,2024-06-13 22:09:21,8.98,1.18727
8 oz P Pork Chop A,2024-06-13 22:09:29,8.22,0.906131
8 oz P Pork Chop A,2024-06-13 22:09:35,8.22,0.900385
8 oz P Pork Chop A,2024-06-13 22:09:43,9.0,0.944997
8 oz P Pork Chop A,2024-06-13 22:10:20,9.84,0.941099
8 oz P Pork Chop A,2024-06-13 22:10:26,9.86,0.927144
8 oz P Pork Chop A,2024-06-13 22:10:32,9.84,0.913732
8 oz P Pork Chop A,2024-06-13 22:10:38,9.86,0.981356
8 oz P Pork Chop A,2024-06-13 22:10:46,9.16,0.923054
8 oz P Pork Chop A,2024-06-13 22:10:58,9.92,0.975083
8 oz P Pork Chop A,2024-06-13 22:11:06,9.76,0.915039
8 oz P Pork Chop A,2024-06-13 22:11:12,9.86,0.947448
8 oz P Pork Chop A,2024-06-13 22:11:19,9.85,0.950009
8 oz P Pork Chop A,2024-06-13 22:11:25,9.2,0.833813
8 oz P Pork Chop A,2024-06-13 22:11:33,9.4,0.850683
8 oz P Pork Chop A,2024-06-13 22:11:39,9.7,0.858106
8 oz P Pork Chop A,2024-06-13 22:11:46,9.98,0.862868
8 oz P Pork Chop A,2024-06-13 22:11:53,8.94,0.789383
8 oz P Pork Chop A,2024-06-13 22:12:00,9.7,0.985657
8 oz P Pork Chop A,2024-06-13 22:12:07,8.44,0.936448
8 oz P Pork Chop A,2024-06-13 22:12:13,9.56,0.951724
8 oz P Pork Chop A,2024-06-13 22:12:19,9.66,0.926355
8 oz P Pork Chop A,2024-06-13 22:12:26,8.5,0.951352
8 oz P Pork Chop A,2024-06-13 22:12:33,9.66,0.832202
8 oz P Pork Chop A,2024-06-13 22:12:43,8.5,0.979373
8 oz P Pork Chop A,2024-06-13 22:12:49,9.84,0.968409
8 oz P Pork Chop A,2024-06-13 22:13:08,9.54,0.807056
8 oz P Pork Chop A,2024-06-13 22:13:14,8.84,1.0339
8 oz P Pork Chop A,2024-06-13 22:13:21,8.52,0.931783
8 oz P Pork Chop A,2024-06-13 22:13:27,8.5,0.950616
8 oz P Pork Chop A,2024-06-13 22:13:33,8.42,0.93195
8 oz P Pork Chop A,2024-06-13 22:13:42,8.72,0.979622
8 oz P Pork Chop A,2024-06-13 22:13:48,8.46,0.95175
8 oz P Pork Chop A,2024-06-13 22:13:58,8.34,0.938219
8 oz P Pork Chop A,2024-06-13 22:14:05,8.44,0.902247
8 oz P Pork Chop A,2024-06-13 22:14:41,9.16,1.09522
8 oz P Pork Chop A,2024-06-13 22:14:47,9.47,1.05596
8 oz P Pork Chop A,2024-06-13 22:14:53,9.64,1.10386
8 oz P Pork Chop A,2024-06-13 22:15:00,9.68,1.07327
8 oz P Pork Chop A,2024-06-13 22:15:06,9.84,1.14136
8 oz P Pork Chop A,2024-06-13 22:15:15,8.64,0.987711
8 oz P Pork Chop A,2024-06-13 22:15:22,9.28,1.10701
8 oz P Pork Chop A,2024-06-13 22:15:29,9.22,1.28795
8 oz P Pork Chop A,2024-06-13 22:15:36,8.72,0.980761
8 oz P Pork Chop A,2024-06-13 22:15:42,8.96,0.97035
8 oz P Pork Chop A,2024-06-13 22:15:49,8.9,1.05551
8 oz P Pork Chop A,2024-06-13 22:15:55,9.28,1.0081
8 oz P Pork Chop A,2024-06-13 22:16:01,9.22,0.907165
8 oz P Pork Chop A,2024-06-13 22:16:07,9.02,0.859274
8 oz P Pork Chop A,2024-06-13 22:16:13,8.66,0.833978
8 oz P Pork Chop A,2024-06-13 22:16:20,9.52,0.953719
8 oz P Pork Chop A,2024-06-13 22:16:26,9.14,0.890257
8 oz P Pork Chop A,2024-06-13 22:16:32,9.3,0.968292
8 oz P Pork Chop A,2024-06-13 22:16:39,9.66,0.896395
8 oz P Pork Chop A,2024-06-13 22:16:45,9.12,0.925374
8 oz P Pork Chop A,2024-06-13 22:16:54,8.98,0.881287
8 oz P Pork Chop A,2024-06-13 22:16:59,8.78,0.91958
8 oz P Pork Chop A,2024-06-13 22:17:11,8.76,0.899825
8 oz P Pork Chop A,2024-06-13 22:17:17,9.32,0.940857
8 oz P Pork Chop A,2024-06-13 22:17:23,8.98,1.06833
8 oz P Pork Chop A,2024-06-13 22:17:29,9.58,1.09313
8 oz P Pork Chop A,2024-06-13 22:17:36,9.42,0.940079
8 oz P Pork Chop A,2024-06-13 22:17:42,9.38,0.947968
8 oz P Pork Chop A,2024-06-13 22:17:48,9.18,0.928053
16 oz  Ribeye Tail A,2024-06-17 07:01:40,15.7,0.993243
16 oz  Ribeye Tail A,2024-06-17 07:01:48,16.06,1.07537
16 oz  Ribeye Tail A,2024-06-17 07:01:57,16.78,1.07065
16 oz  Ribeye Tail A,2024-06-17 07:02:06,16.02,0.996554
16 oz  Ribeye Tail A,2024-06-17 07:02:14,16.46,1.01872
16 oz  Ribeye Tail A,2024-06-17 07:02:41,16.4,1.03987
16 oz  Ribeye Tail A,2024-06-17 07:02:51,15.28,1.05015
16 oz  Ribeye Tail A,2024-06-17 07:03:00,16.14,1.0714
16 oz  Ribeye Tail A,2024-06-17 07:03:09,15.96,1.01638
16 oz  Ribeye Tail A,2024-06-17 07:03:16,15.96,1.10109
16 oz  Ribeye Tail A,2024-06-17 07:03:23,16.8,1.15976
16 oz  Ribeye Tail A,2024-06-17 07:03:36,15.84,1.11223
16 oz  Ribeye Tail A,2024-06-17 07:03:45,15.02,1.07514
16 oz  Ribeye Tail A,2024-06-17 07:03:55,15.6,1.13465
16 oz  Ribeye Tail A,2024-06-17 07:04:11,16.08,1.27558
16 oz  Ribeye Tail A,2024-06-17 07:04:19,16.54,1.12229
16 oz  Ribeye Tail A,2024-06-17 07:04:27,16.62,1.14038
16 oz  Ribeye Tail A,2024-06-17 07:04:40,16.1,1.12295
16 oz  Ribeye Tail A,2024-06-17 07:04:50,15.08,1.13584
16 oz  Ribeye Tail A,2024-06-17 07:04:58,15.84,1.14666
16 oz  Ribeye Tail A,2024-06-17 07:05:52,16.18,1.17243
16 oz  Ribeye Tail A,2024-06-17 07:06:04,15.96,1.09876
16 oz  Ribeye Tail A,2024-06-17 07:06:11,16.12,1.10513
16 oz  Ribeye Tail A,2024-06-17 07:06:19,16.04,1.1541
16 oz  Ribeye Tail A,2024-06-17 07:06:30,15.54,1.11363
16 oz  Ribeye Tail A,2024-06-17 07:06:38,15.9,1.17646
16 oz  Ribeye Tail A,2024-06-17 07:06:46,15.7,1.17085
16 oz  Ribeye Tail A,2024-06-17 07:07:28,15.06,1.08514
16 oz  Ribeye Tail A,2024-06-17 07:07:36,15.18,0.99786
16 oz  Ribeye Tail A,2024-06-17 07:07:42,16.9,1.12301
16 oz  Ribeye Tail A,2024-06-17 07:07:48,15.74,1.03975
16 oz  Ribeye Tail A,2024-06-17 07:07:55,16.22,1.07948
16 oz  Ribeye Tail A,2024-06-17 07:08:03,15.63,1.04367
16 oz  Ribeye Tail A,2024-06-17 07:08:13,16.36,1.09598
16 oz  Ribeye Tail A,2024-06-17 07:08:20,16.02,1.22706
16 oz  Ribeye Tail A,2024-06-17 07:08:28,15.08,1.02436
16 oz  Ribeye Tail A,2024-06-17 07:08:37,15.74,1.24736
16 oz  Ribeye Tail A,2024-06-17 07:08:45,16.86,1.16569
16 oz  Ribeye Tail A,2024-06-17 07:08:52,15.8,1.12688
16 oz  Ribeye Tail A,2024-06-17 07:08:59,16.44,1.15376
16 oz  Ribeye Tail A,2024-06-17 07:09:28,15.46,1.40196
16 oz  Ribeye Tail A,2024-06-17 07:09:37,15.82,1.10369
16 oz  Ribeye Tail A,2024-06-17 07:09:45,15.52,1.08156
16 oz  Ribeye Tail A,2024-06-17 07:09:52,16.94,1.16319
16 oz  Ribeye Tail A,2024-06-17 07:10:00,16.08,1.15312
16 oz  Ribeye Tail A,2024-06-17 07:10:08,15.36,1.36759
16 oz  Ribeye Tail A,2024-06-17 07:10:18,16.12,1.11679
16 oz  Ribeye Tail A,2024-06-17 07:10:28,15.56,1.06484
16 oz  Ribeye Tail A,2024-06-17 07:10:36,16.7,1.13253
16 oz  Ribeye Tail A,2024-06-17 07:10:46,15.62,1.29026
16 oz  Ribeye Tail A,2024-06-17 07:10:55,15.82,1.38046
16 oz  Ribeye Tail A,2024-06-17 07:11:03,16.6,1.22014
16 oz  Ribeye Tail A,2024-06-17 07:11:14,15.16,1.14561
16 oz  Ribeye Tail A,2024-06-17 07:11:23,15.24,1.39009
16 oz  Ribeye Tail A,2024-06-17 07:11:31,16.2,1.10044
16 oz  Ribeye Tail A,2024-06-17 07:11:40,16.06,1.12308
16 oz  Ribeye Tail A,2024-06-17 07:11:48,15.92,1.1014
16 oz  Ribeye Tail A,2024-06-17 07:12:35,15.2,1.07467
16 oz  Ribeye Tail A,2024-06-17 07:12:43,16.74,1.09943
16 oz  Ribeye Tail A,2024-06-17 07:12:50,16.22,1.11279
16 oz  Ribeye Tail A,2024-06-17 07:12:58,16.34,1.10904
16 oz  Ribeye Tail A,2024-06-17 07:13:10,16.14,1.21516
16 oz  Ribeye Tail A,2024-06-17 07:13:18,15.3,1.14664
16 oz  Ribeye Tail A,2024-06-17 07:13:25,15.0,1.12315
16 oz  Ribeye Tail A,2024-06-17 07:13:33,17.03,1.20009
16 oz  Ribeye Tail A,2024-06-17 07:13:47,16.3,1.19208
16 oz  Ribeye Tail A,2024-06-17 07:13:59,16.82,1.15412
16 oz  Ribeye Tail A,2024-06-17 07:14:08,15.14,1.16352
16 oz  Ribeye Tail A,2024-06-17 07:14:41,16.04,1.22835
16 oz  Ribeye Tail A,2024-06-17 07:14:51,15.78,1.20626
16 oz  Ribeye Tail A,2024-06-17 07:15:00,16.08,1.25393
16 oz  Ribeye Tail A,2024-06-17 07:15:12,14.9,1.18713
16 oz  Ribeye Tail A,2024-06-17 07:15:21,16.32,1.18414
16 oz  Ribeye Tail A,2024-06-17 07:15:43,16.92,1.30526
16 oz  Ribeye Tail A,2024-06-17 07:15:51,15.62,1.45802
16 oz  Ribeye Tail A,2024-06-17 07:16:00,16.62,1.63313
16 oz  Ribeye Tail A,2024-06-17 07:16:09,15.2,1.1925
16 oz  Ribeye Tail A,2024-06-17 07:16:17,15.88,1.23281
16 oz  Ribeye Tail A,2024-06-17 07:16:38,16.16,1.2633
16 oz  Ribeye Tail A,2024-06-17 07:16:46,16.16,1.37618
16 oz  Ribeye Tail A,2024-06-17 07:17:25,16.64,1.18428
16 oz  Ribeye Tail A,2024-06-17 07:17:43,15.82,1.11632
16 oz  Ribeye Tail A,2024-06-17 07:17:51,15.7,1.1126
16 oz  Ribeye Tail A,2024-06-17 07:17:58,16.6,1.19432
16 oz  Ribeye Tail A,2024-06-17 07:18:06,15.62,1.16197
16 oz  Ribeye Tail A,2024-06-17 07:18:17,16.12,1.2355
16 oz  Ribeye Tail A,2024-06-17 07:18:32,15.56,1.13455
16 oz  Ribeye Tail A,2024-06-17 07:18:44,16.76,1.32067
16 oz  Ribeye Tail A,2024-06-17 07:18:54,15.48,1.29238
16 oz  Ribeye Tail A,2024-06-17 07:19:03,16.54,1.03938
16 oz  Ribeye Tail A,2024-06-17 07:19:32,15.36,1.04382
16 oz  Ribeye Tail A,2024-06-17 07:19:41,17.02,1.10688
16 oz  Ribeye Tail A,2024-06-17 07:19:50,15.6,1.05065
16 oz  Ribeye Tail A,2024-06-17 07:20:01,16.9,1.07271
16 oz  Ribeye Tail A,2024-06-17 07:20:09,15.28,1.07686
16 oz  Ribeye Tail A,2024-06-17 07:20:22,17.02,1.14335
16 oz  Ribeye Tail A,2024-06-17 07:20:30,15.02,1.08414
16 oz  Ribeye Tail A,2024-06-17 07:20:41,16.32,1.21037
16 oz  Ribeye Tail A,2024-06-17 07:20:51,16.04,1.11499
16 oz  Ribeye Tail A,2024-06-17 07:21:04,15.36,0.969855
16 oz  Ribeye Tail A,2024-06-17 07:21:12,15.74,0.974329
16 oz  Ribeye Tail A,2024-06-17 07:21:21,16.44,0.992056
16 oz  Ribeye Tail A,2024-06-17 07:22:06,15.34,1.30391
16 oz  Ribeye Tail A,2024-06-17 07:22:21,16.5,1.24403
16 oz  Ribeye Tail A,2024-06-17 07:22:29,16.6,1.0937
16 oz  Ribeye Tail A,2024-06-17 07:22:45,14.99,1.12754
16 oz  Ribeye Tail A,2024-06-17 07:22:53,16.12,1.19767
16 oz  Ribeye Tail A,2024-06-17 07:23:00,16.32,1.21479
16 oz  Ribeye Tail A,2024-06-17 07:23:10,16.24,1.04596
16 oz  Ribeye Tail A,2024-06-17 07:23:18,16.08,1.04651
16 oz  Ribeye Tail A,2024-06-17 07:24:02,16.5,1.01361
16 oz  Ribeye Tail A,2024-06-17 07:24:11,16.58,1.02524
16 oz  Ribeye Tail A,2024-06-17 07:24:20,16.1,0.991557
16 oz  Ribeye Tail A,2024-06-17 07:24:31,15.16,0.893239
16 oz  Ribeye Tail A,2024-06-17 07:24:40,16.2,0.980281
16 oz  Ribeye Tail A,2024-06-17 07:24:48,16.82,1.02656
16 oz  Ribeye Tail A,2024-06-17 07:24:56,15.0,1.01786
16 oz  Ribeye Tail A,2024-06-17 07:25:04,16.24,1.16744
16 oz  Ribeye Tail A,2024-06-17 07:25:43,15.4,1.29551
16 oz  Ribeye Tail A,2024-06-17 07:26:51,16.04,1.32386
16 oz  Ribeye Tail A,2024-06-17 07:27:00,16.23,1.2414
16 oz  Ribeye Tail A,2024-06-17 07:27:09,15.7,1.21717
16 oz  Ribeye Tail A,2024-06-17 07:27:17,15.4,1.16194
16 oz  Ribeye Tail A,2024-06-17 07:27:28,15.34,1.24895
16 oz  Ribeye Tail A,2024-06-17 07:27:36,15.8,1.29863
16 oz  Ribeye Tail A,2024-06-17 07:28:40,15.96,1.20923
16 oz  Ribeye Tail A,2024-06-17 07:28:47,16.1,1.1948
16 oz  Ribeye Tail A,2024-06-17 07:28:54,16.74,1.36908
16 oz  Ribeye Tail A,2024-06-17 07:29:01,15.75,1.30493
16 oz  Ribeye Tail A,2024-06-17 07:29:12,15.94,1.30482
16 oz  Ribeye Tail A,2024-06-17 07:29:41,16.42,1.26705
16 oz  Ribeye Tail A,2024-06-17 07:29:49,15.63,1.21832
16 oz  Ribeye Tail A,2024-06-17 07:29:56,15.6,1.13235
22 oz  Porterhouse A,2024-06-17 07:55:11,22.98,0.818117
22 oz  Porterhouse A,2024-06-17 07:55:45,23.3,1.20924
22 oz  Porterhouse A,2024-06-17 07:56:04,23.27,1.2718
22 oz  Porterhouse A,2024-06-17 07:56:13,23.68,1.39754
22 oz  Porterhouse A,2024-06-17 07:56:22,23.3,1.1664
22 oz  Porterhouse A,2024-06-17 07:56:31,22.66,1.01065
22 oz  Porterhouse A,2024-06-17 07:56:42,23.69,0.782225
22 oz  Porterhouse A,2024-06-17 07:57:06,21.62,0.737766
22 oz  Porterhouse A,2024-06-17 07:57:15,23.34,1.09067
22 oz  Porterhouse A,2024-06-17 07:57:23,23.99,1.01169
22 oz  Porterhouse A,2024-06-17 07:57:32,23.92,1.00163
22 oz  Porterhouse A,2024-06-17 07:58:12,23.52,1.2925
22 oz  Porterhouse A,2024-06-17 07:58:20,23.02,0.988586
22 oz  Porterhouse A,2024-06-17 07:58:28,23.4,1.04017
22 oz  Porterhouse A,2024-06-17 07:58:36,23.7,1.07572
22 oz  Porterhouse A,2024-06-17 07:58:44,22.23,1.34263
22 oz  Porterhouse A,2024-06-17 07:58:53,22.76,1.32491
22 oz  Porterhouse A,2024-06-17 07:59:19,23.56,1.3588
22 oz  Porterhouse A,2024-06-17 07:59:27,21.47,1.13021
22 oz  Porterhouse A,2024-06-17 07:59:48,21.96,1.20212
22 oz  Porterhouse A,2024-06-17 07:59:57,23.94,0.995133
22 oz  Porterhouse A,2024-06-17 08:00:40,23.96,1.09777
22 oz  Porterhouse A,2024-06-17 08:00:49,23.04,1.26983
22 oz  Porterhouse A,2024-06-17 08:01:04,22.28,0.856417
22 oz  Porterhouse A,2024-06-17 08:01:24,22.44,0.953994
22 oz  Porterhouse A,2024-06-17 08:01:45,22.88,1.14386
22 oz  Porterhouse A,2024-06-17 08:02:22,22.18,1.04497
22 oz  Porterhouse A,2024-06-17 08:02:31,23.68,0.966649
22 oz  Porterhouse A,2024-06-17 08:02:41,21.64,1.18436
22 oz  Porterhouse A,2024-06-17 08:02:52,22.74,1.08698
22 oz  Porterhouse A,2024-06-17 08:03:25,23.96,0.960024
22 oz  Porterhouse A,2024-06-17 08:03:59,22.2,1.16458
22 oz  Porterhouse A,2024-06-17 08:04:08,21.2,1.21654
22 oz  Porterhouse A,2024-06-17 08:05:11,20.89,1.14601
22 oz  Porterhouse A,2024-06-17 08:05:19,21.5,1.32035
22 oz  Porterhouse A,2024-06-17 08:05:27,23.0,1.15272
22 oz  Porterhouse A,2024-06-17 08:06:06,22.64,0.981694
22 oz  Porterhouse A,2024-06-17 08:06:17,22.04,1.06328
